Title,Score,Comment
미드웨이,10,이 영화가 1등이다!!!그냥 봐라~~돈 아깝다는 생각 안든다!!! 
미드웨이,10,진주만 보다 100만배 잼있다 꼭 보세요  ㅋㅋ 
미드웨이,9,몸에 힘들어가면서 긴장되는 정도의 몰입감이 있음. 노잼 개그코드의 백두산보다 훨씬 나은 영화. 
미드웨이,10,
미드웨이,10,와씨.. 12시반부터 재미없으면 자야겠다..했는데 새벽 3시 끝날 때까지 한 순간도 눈 못 뗐음 ㅠ 핵잼 
미드웨이,5,스토리 연기 연출 음악의 부재 뒷걸음의 CG 감동 재미 긴장감 zero 
미드웨이,6,근데 왜놈들이 너무 페어플레이하는 전략가이자 군인으로 묘사된게 좀 웃겼음.. 양놈을의 묘한 왜놈뽕을 좀 깨줘야함 
미드웨이,10,백두산 내리고 미드웨이 상영관 늘려라 
미드웨이,6,단편적 플롯 나열이 좀 심해서 스토리 전개가 유기젹이지 않은 게 단점. 기타 영상미 사운드는 훌륭. 
미드웨이,9,상영관 늘리자.역대 해전중 몰입감이 좋앗다. 
미드웨이,2,걍 cg떡칠 전투신에 딱딱한 연기 썅팔년도전쟁영화보다못한진부함 그냥 진주만이 훨 낫다 짱깨들 돈 들어간티가남 러닝타임도 길어서 잠온다 
미드웨이,10,이게 평점이 이거밖에 안되냐...마냥 일본이 지는게 재밌는게 아니라 영화 자체도 되게 잘 만들었는데 
미드웨이,10,티익스프레스 수십번은 탄것같네요 
미드웨이,10,2시간 20분짜리 영화인데 시작부터 재밌어서 눈을 못떼고 봤어요꼭 보세요!! 
미드웨이,9,"스케일 크고 박진감 넘치는 영상, 전쟁영화의 문법을 충실히 따르면서도 군더더기 없는 스토리, 우리나라와의 역사적 관련성. 3박자가 어우러지는 수작입니다. "
미드웨이,9,"1. 왜 비행기게임에 총알이 그리많이 뿌려지는지 이제야 알겠다.  급강하 파일럿 시각에서 보니 이해되더라.2. 니미츠와 홀시, 야마모토와 나구모의 콤비가 너무 극명했다. 3. 급강하 폭격기, 항공모함, 전함 시각에서의 전쟁영화라 참신했다. "
미드웨이,10,최고의 전쟁영화완전 재밌게 봤음 
미드웨이,10,미국 반대하는 인간들이 꼭 봐라..또 일본을 하찮게 여기는 인간들도 봐라... 
미드웨이,9,역대 전쟁영화 해전중 으뜸이엇다.백두산안보고 이걸 보길 잘햇다.몰입감쩐다.상영관 늘려라. 
미드웨이,10,"역사를 알고보면 재밋는 영화. 하지만, 모르고 봐도 꽤 잘 짜여진 구성과 영상미에 감탄하고 볼 수 있는 영화 "
미드웨이,10,영화 진주만 이후로 정말 명작중의 명작이라고 생각함.해전 전투장면이 정말 박진감이 넘치고 보는내내 긴장을 늦출수 없었다. 
미드웨이,10,한 순간도 지루하지 않게 본 전쟁영화 
미드웨이,10,전투기가 급강하하면서 포탄을 터뜨릴때는 정말이지 짜릿해 죽는줄 알았습니다. 역사 그대로의 전개. 
미드웨이,9,백두산은 비디오용 이영화는 무조건 극장용 
미드웨이,10,미드웨이서 용감하게 싸운 미국국인들 감사합니다. 
미드웨이,7,진주만이 좀 더 재밌었던 것 같네요. cg면에서 좀 실망감이 있었어요 
미드웨이,10,역시 미국. 애국심 절로 돟네 난 한국린인데... 
미드웨이,10,역사적 사실을 다룬 전쟁영화는 나름 의미가 있기에 거의 보는편인데 미드웨이 해전을 통해 지금의 나를 보며 우리네 삶을 역사를 다시 돌아 보게 되어 좋았다실제를 능가하는 전쟁씬들은 정말 가슴 조리며 함께 숨죽이며 같이 아파하는 통에 영화가 끝나니 온몸이 져려 온다 다시는 이건 아픈 전쟁이 없기를 바라며 자신의 자리에서 언제나 최선을 다한 분들에게 깊은 존경의 박수를 보낸다 !!! 꼭 극장에서 볼 영화 !! 
미드웨이,10,
미드웨이,1,일본 조져주는줄 알았더니 미화시켜주는 영화. 그 시절 그들의 악랄함은 최저로 조명하고 처음부터 마지막까지 품위있게 그려준다. 
미드웨이,8,빠른 전개 몰입감 좋음 CG 많이 보이지만 거슬릴정돈 아니고 전쟁영화 좋아하면 극장에서 보는거 추천해드려요 아 그리고 태평양전쟁에 대해서 대충이라도 알고 보세요 
미드웨이,2,글쎄 재미가 없네..좀 지루하네.. 마지막에 뭐 있을줄 알았는대 암것도 없네... 폭탄은 다 피해가네.. 뭐지... ㅠ 
미드웨이,10,이런게 영화입니다. 한국은 미국영화 따라가려면 아직 갈길이 먼것 같아요. 몇개빼곤 다 실제로 촬영하신거같은데 정말 대단합니다. 통쾌하게 박살내는 장면이 너무 인상적이었고 10점도 부족한 영화입니다.배우 하나하나 너무 연기도 훌륭했습니다. 
미드웨이,10,재쨈재째째ㅒㅈ잼 잼잼자매재마자맘재쨈재째째ㅒㅈ잼 잼잼자매재마자맘재쨈재째째ㅒㅈ잼 잼잼자매재마자맘 
미드웨이,10,잘 만든 실화 역사 전쟁 액션. 국가의 안전과 전쟁의 승리는 거저 주어지는 게 아니란 교훈. 영리하고 용맹한 군인들이 각자 최선을 다해 이루어낸 복수전이자 국가 방위전. 일본 소니에서 영화 제작을 반대할 만한 처절한 일본 패전의 역사 기록. 줄거리 괜찮은데 영화 평론가들은 왜 불만??? 
미드웨이,6,항공전투씬만 계속나와서 지루하고 여기다 댓글알바임? 인물은 많이 나왔지만 기억에 없음 두시간반ㅡㅡ 진짜 편집 핵노잼 
미드웨이,1,일본을 너무 멋있게 그려놨다. 이걸본 외국사람들이 일본 멋있다고 할 생각을 하니 마음이 아프다. 그당시의 일본의 비열함도 있는 그대로 표현했으면 좋았을 것을.. 
미드웨이,10,
미드웨이,10,역대급 전쟁영화입니다. 꼭 보세요!! 
미드웨이,4,지루했어요 2시간동안 다큐볼라니 궁디가 다 아프네요 
미드웨이,10,
미드웨이,10,해전 장면이 재미있어요... 
미드웨이,10,
미드웨이,10,명작이다..백두산 예매했다가 취소하고본게신의한수 
미드웨이,4,블록버스터 영화는 어지간하면 돈 아깝다는 생각 일부러라도 잘 안하는데 롤랜드 에머리히는 진짜 드라마는 전혀 만들줄 모름또한 이런 좋은 소재를 가지고도 액션영화로써의 긴장감을 전혀 못만들어내내 
미드웨이,10,성공적인 리마스터링 작품 
미드웨이,10,진짜 너무 재미있게 봤어요ㅜㅜ 
미드웨이,10,
미드웨이,7,자루하고 편집 부족.  그냥 아어줕란 영화.  전투씬 그래픽 전부인 
미드웨이,10,
미드웨이,9,미드웨이의 영웅들이 없었다면 대한민국의 광복도 없었을것이다. 지금쯤 이 땅은 일본땅이 되었겠지...역사는 잊어선 안된다는걸 다시 일깨워준 좋은영화.전투신은 정말 리얼해서 소름돋았음. 추천합니다. 
미드웨이,10,인생작 TOP3 안에 드는 대작이다. 고증도 철저하고 실화라서 더 감동! 
미드웨이,10,
미드웨이,10,액션 짱 ㅋㅋ 전쟁영화 별로 안좋아하는데 잼게봤어요 통쾌해요 
미드웨이,10,
미드웨이,10,우리가 없었거나 일본말을 쓰고 있거나.. 
미드웨이,10,아직도 남아있는 일본 극우 잔당들을 기관포로 죄다 쏴죽여야 평화가 온다 
