Title,Score,Comment
말레피센트 2,1,진짜 핵 고구마다 진짜. 애들이나 봐야된다. 고구마 만개. 이상먹었네. 보다. 화가날 지경이야 
말레피센트 2,10,제발 오로라 그냥 죽이면 안 되냐? 영화 보면서 암 걸린 건 정말 오랜만이다 제발 죽여줘 제발 .. 와 그리고 다 죽었는데 결혼식한데 저 정도면 오로라 소시오패스 아니냐? 는 진심인데 그래도 재밌었다 
말레피센트 2,2,아 진짜 화나는일 없을때  볼만한영화 
말레피센트 2,2,극혐인 영화다. 영화에 교훈은 아무리 멍청하게 살아도 엄마만 잘만나면 된다임 
말레피센트 2,5,오로라 지 엄마 두번이나 죽일뻔한 위기 놓이게하고 이모도 죽고 요정들 다 죽어갔는데 결혼.. 대환장 파티. 
말레피센트 2,1,개연성 없는 쓰레기 똥덩어리 
말레피센트 2,5,1탄때문에 2탄 많은 기대를 했는데..스토리 전개 엉망이네요.오로라 공주 OO암케릭..지때문에 수많은 요정과 인간들이 죽었는데 시체 치우는데도 몇일 걸릴건데 머?지결혼식을 올린다고????발암케릭 때문에 영화보는 내내 짜증만 났네요 
말레피센트 2,10,모든 일 잊고 누군가에게 분통을 터트리며 막 화를 내고 싶으면 반드시 이 영화를 보시요....그리고 짱깨들의 “이너피스...” 왜들 나옴?? Well Well Well.... 
말레피센트 2,10,아주 참 더러운 영화다.보는 내내 암걸리는줄 알았다.진짜 스토리는 오로라.평생 노예생활하면서 고통속에 빠지고평생 욕먹고  년이다. 
말레피센트 2,2,스토리에 집중 할 수 없다.발암 케릭 넘쳐나고 싸우다가 뜸금없이 화해 하고 결혼하재 
말레피센트 2,6,배우들은 화려하게써놓고 장난치나. 1편 인기와 안젤리나 졸리에 묻어가는 영화 딱그뿐임. 랄프랑 겨울왕국보고 디즈니 똥망 후속편 저주에서 벗어났나싶더니 아니네. 영상미만 화려하고 배우들깐지나고 전개는 산으로감. 안젤리나 졸리 아니면 안볼영화. 디즈니는 엘 패닝한테 미안해해야함. 
말레피센트 2,2,일단 배우들 연기를 떠나 내용이 화가 나네요! 요정들은 엄청나게 죽었는데 인간들은 죽는장면이 거의없고 죄지은 여왕이랑 트롤은 그냥 살아있네요ㄷㄷ 진짜 작가 생각없는듯... 
말레피센트 2,6,마지막 결혼식 진짜 황당~ 난리난리 전쟁후 왠~?? 아무리 영화지만.... 
말레피센트 2,10,안젤리나 졸리 하나만으로 충분했다. 
말레피센트 2,10,망할 놈의 중국자본이 얼마나 들어갔나 중국인들 때문에 몰입도 빵임 
말레피센트 2,1,아니무슨 스토리가 폭발해버리네;; 쳐싸우다 급화해하고 요정 최소 백명은 죽인 암덩어리는 양으로 만들고 이상한 가루 개발한 애는 결혼식에 박수치고 있네 ㅋㅋㅋㅋ ㅅㅂ 스토리가 1편에 비해 개발암 
말레피센트 2,4,그냥 자기들이 만들고 싶었던 이미지적 장면들의 연속. 무슨 스토리가 앞뒤도 없고 애들이 다 하나씩 모지리여...  덜떨어진 애들끼리 막 엄청난 전쟁인양 되게 메세지 있는양 구는데 꼴같잖아서 정말... 
말레피센트 2,4,영상미만 예쁜 영화스토리는 감독 작가 싸이코 의심될정도로 식겁함 
말레피센트 2,5,마블 시리즈가 노골적으로 들어나는 듯... 
말레피센트 2,1,싸이코패스같은 내용에 애들이보라는건가? 하고 글남기려고왔는데 이미 많이남겨져있군 공주 요정들한테 몰매맞아야 사이다같은 내용이고 왕국애들 다 전멸시켜도 모자랄판에 다 웃고끝나는건머냐 ㅋㅋ 
말레피센트 2,1,영화보면서 걍 다 죽으라고 비는건 처음이었다. 무뇌아들의향연. 말레피센트의 단독콘서트. 
말레피센트 2,10,
말레피센트 2,10,난 1보다 2가더 재미있는듯 
말레피센트 2,6,내가 원하는 결말이아닌데...으...여왕을 찢어죽이지는 못할망정...하아...12세관람가라서 그런지....억지 해피엔딩이... 
말레피센트 2,2,오로라가 디졌어야는데 아쉽 ·· 연기도 못하고 OO인증역활임 
말레피센트 2,1,아이들에게 보여주기엔 정신적으로 문제가 많을것 같아요.. 다 큰 성인들의 동화로서는 볼만 할지도.. 하지만 너무 억지스럽고.. 오로라 공주는 심각하네요.. 
말레피센트 2,2,1편이 볼만하고 2편은 발암 
말레피센트 2,1,오로라 암 덩어리 줄잡았을때 죽었어야되는데 또 성에서 떠러질때 소리 질렀다 제발 죽으라고 
말레피센트 2,10,오로라 개발암 여왕보다 더싫ㅁ 
말레피센트 2,1,말레피센트2 티비에 떠서 기대하면서 봤는데 진짜 최악이였다 개연성부터 에바고 오로라 캐해석이 1이랑 뭐이리 달라 애가 이상해졌잖아 1에서는 똑똑하던 애가 갑자기 멍청하고 발암캐가 됐어 말레피센트랑 있어야 행복하다던 애가 말레페센트가 자기가 건 저주가 아니라고 얘기를 분명 했는데 말레피센트 말은 모조리 씹고 초면인 사람 말을 믿는다고? 이건 감독이랑 작가가 반성해야한다 게다가 마지막 부분은 더 기가 찬다 죽은 요정들은 뒷전이고 장례식을 해줘도 모자란데 그 전쟁 당일날 결혼식을 하고있어 미친거야? 내가 후기를 쓰면서 이렇게 화나기는 처음이다 말레피센트1을 진짜 재밌게 본 사람으로서 진짜 최악이였다 
말레피센트 2,10,"표현할수 없을 정도의 감동과 재미와 영상, 스토리, 구성 뭐하나 빠지는것 없이 최고의 영화예요! 바로 또 다시 보고 싶은 영화는 처음임. "
말레피센트 2,4,초중반까지는 재밌게 봤으나 마지막 결말까지보면 똥싸고똥안닦은기분 
말레피센트 2,2,아이들 눈높이에서만들었다해도 이내용에 이노무 오로라와왕자는 발암이네여 개연성이라곤 메시가 레알마드리드가는 수준이네요 ㅋㅋㅋ 
말레피센트 2,8,1편 너무 재미있게봐서.. 2편도 봤는데ㅋㅋㅋ와 역시 배신안함ㅋㅋ 
말레피센트 2,1,오로라공주때문에 없던 암이 걸려버렸습니다내가 안젤리나졸리였으면 진짜 뺨싸다구 오지게 때렸을듯 왕자는 무능력자에 그렇게 많은 사람들이 죽어나갔는데 실실쪼개며 결혼식올리는싸이코패스공주 인성 수준;; 
말레피센트 2,9,
말레피센트 2,6,오전에는 서로 죽이고 싸우다가 오후에는 화해하고 잔치를 하네... 차라리 미셀 파이퍼를 마녀로 설정해서 힘 대 힘 대결로 갔으면 어땠을까 싶네... 
말레피센트 2,1,진짜 별한개도 아깝다... 말레피센트 1을 몇번이고 더시보고 돌려보며 2나왓다길래 진짜기대햇엇는데... 영상미도 뭐지싶고 왜 1보다 다 더못하지 자꾸헛점만 눈에띄고ㅋㅋ 하 오로라 저 ㅆㄴ 그냥 고구마랑 닭가슴살 콜라보로먹다가 얹혀 죽은느낌이야 영화보고낫믄데짜증만남  왠만하면 리뷰안남기는데 와.... 짜증난다 ㅋ 
말레피센트 2,7,안젤리나 졸리의 미모와 영상은 아름 다웠으나 갑자기 찾아온 절규속의 평화가 당황스럽다 
말레피센트 2,2,왕자는 무능력에 공주는 민폐 갑 이고 고구마 100개는 먹은거 같다 답답하네 진짜 ㅡㅡ 결말은 저렇게 끝난다고? 갑자기? 
말레피센트 2,1,오로라 이상주의 발암년 ㅉㅉ 
말레피센트 2,4,오로라 자신 때문에 그렇게 많은 요정들이 죽었는데 실실거리며 결혼식을 하는 풍경이라니. 자기만 행복하면 된다는건가. 심지어 말레피센트는 두 번이나 죽었다가 살아났는데.. 내가 요정이었으면 오로라 뺨을 후려갈겼을 것임. 
말레피센트 2,10,유치원에 마누라 대신 애 데리러 갔는데 선생이 예뻐!대충 그런느낌!?(づ??????)づ 
말레피센트 2,5,오로라 예쁘지도 않은데 민폐캐릭인 듯.끝에 생뚱맞은 화해는 뭔지..스토리가 영.. 
말레피센트 2,3,보다보면 개빡치는 영화 
말레피센트 2,2,좋은 배우들 데려다 죽쒔네 
말레피센트 2,1,미친 한녀 하나때문에. 종족 전체다 씨가 말리는영화 참 잘봤다. 
말레피센트 2,1,"오로라 때문에 몇명이 여러명 고생하네요. 요정들의 여왕이라면서 왕자가 요정들 무덤에서 핀 꽃을 가져온 것도 심각하게 생각 안하고 왕자랑 결혼한다고 왕국은 팽개치고, 말레피센트가 옆에서 무시 당하는데 깔깔거리고 처음보는 여왕 믿고 말레피센트 말은 안믿고.. 요정이랑 말레피센트 종족이 여럿 죽었는데 갑자기 화해하고..개연성 엉망인 것 같음. "
말레피센트 2,10,훌륭합니다 3편까지 이어지길 바랍니다 
말레피센트 2,10,안젤리나 졸리 너무 이뿌고 스토리 영상미 전부 백점!! 겨울왕국보다 훨 재미있어요!! 
말레피센트 2,2,영화가 너무 어두운 장면이 많아서 안보여서 보기 불편해서 무슨내용인줄 알수가 없어요. 
말레피센트 2,4,죽은 애들은 뭐임? 그와중에 결혼식이나?? 하고 
말레피센트 2,1,여기서 제일 악역은 오로라 ㅋ 
말레피센트 2,2,우와 최고의 비쥬얼에 최악의 개연성 3초에 한번씩 깔게 나오네 공감능력 감정없는 진짜 사이코패스가 쓴듯 
말레피센트 2,10,1을 안봐도 내용이 다 이해가 갑니다 ㅎㅎㅎ 정말 최고에요 
