Title,Score,Comment
포드 V 페라리,10,"가만히 앉아있는데도 속도감이 느껴져서 너무 놀랐고, 전개가 너무 좋았다. 하지만, 집으로 돌아가는 길 우리 평택 70번 버스가 마일스가 운전하는 스포츠카보다 더 빠르다는 사실을 간과하고 있었다. "
포드 V 페라리,10,"어떻게 살 것 인가에 대해, 한국 사람들도 보면서 많은 걸 느낄 수 있는 좋은 영화 "
포드 V 페라리,10,숨이 막히고 가슴이 뛴다 
포드 V 페라리,10, 우리나라 영화? 이게 영화지 
포드 V 페라리,10,"첫 장면이 안잊혀지네요, 사운드도 넘 좋았어요 "
포드 V 페라리,10,인생 영화 리스트에 올려도 손색없을 영화GT-40뒤 숨겨진 이야기를 들추어 보는 재미가 좋았습니다레이싱 세계의 언터처블 1%의 우정 
포드 V 페라리,8,포드회사는 양아치로나오네 ㅋ 
포드 V 페라리,10,개존잼 꼭 영화관에서 보세요 
포드 V 페라리,10,미남배우들연기스토리연출 다 완벽한듯요. 
포드 V 페라리,1,. 
포드 V 페라리,10,
포드 V 페라리,10,"말이 필요없음 ㅠㅠㅠ 인생영화 됨,,, "
포드 V 페라리,10,끝나고 집에 갈때 레이싱함 
포드 V 페라리,10,
포드 V 페라리,10,완벽한 '자동차' '영화' 
포드 V 페라리,10,영화본후 자전거타고 집가는데폐달을  7000rpm으로 밟고있는 나를 보았지.짜릿하더라. 
포드 V 페라리,10,방금 봤는데 최근 2년간 본 영화 중 최고였다. 곧 4D 로 한번 더 본다. 
포드 V 페라리,9,캐롤과 켄의 캐미만으로도 이미 충분한 영화입니다.근래 봤던 영화중 으뜸으로 꼽고 싶네요 
포드 V 페라리,10,예상못했는데..너무나 재미있었음. 스토리도 탄탄하고 감동도있고 배우들 연기나무 질하고 두 남배우 케미 너무 좋았어요. 실화를 바탕으로 해서 더욱 흥미 진진 했던..누구에게나 추천해 주고 싶은 영화네요.. 원래 액션 별로 안좋아 하는데.. 강추 합니다!! 
포드 V 페라리,10,2019년 한 편만 꼽으라면 이 영화다.아마 2000년 이후 한 편만 꼽으라해도 이 영화를 선택할 것이다. 
포드 V 페라리,10,V8 이런 영화를 극장에서 봐줘야죠 
포드 V 페라리,10,"차에 대해 1도 모르는 사람이지만 자동차경주 장면이 압권이었고,'전문가'라는 말은 함부로 쓰면 안될 말이라는 걸 새삼 느낌. 영화속에서 진정한 승자를 만났음. 가슴 뭉클~ "
포드 V 페라리,10,차 좋아하면 꼭 보세요ㅋㅋㅋ 
포드 V 페라리,10,역시 큰 스크린으로 보니 감동입니다엔진소리에 심장이 두둥 
포드 V 페라리,10,영화의 장면장면이 정말 잘만들었더라 깨진유리를 통한 장면전환도 짜임세 있었고 마지막 레이싱을 위한 빌드업이 정말 깔끔했다 
포드 V 페라리,10,
포드 V 페라리,10,포드 회장님 뚱뚱... 돼지 
