Title,Score,Comment
캣츠,1,ㅜ 
캣츠,1,메모리즈를 이렇게 망쳐놓냐. 제니퍼 허드슨이 너무 울면서 불러서 오히려 감정몰입이 안됨. 진짜 메모리즈 한곡만 남아도 괜찮다고 참으면서 봤는데 메모리즈 듣는 순간 차라리 앞에 노래들이 나았다 싶음. 정말 좋아하는 넘버였는데 에휴 
캣츠,2,개봉 첫날 봤는데 감상평을 이제 적는군요. 죄송합니다.몇몇이라도 돈을 아낄수 있었는데....돈 모아 뮤지컬로 보시기를 
캣츠,8,고양이를 너무 잘 이해하고 표현한거같아요!! 
캣츠,6,넘 기대하고 봤나봐요. 댓글 감안하고 봤는데 졸았어요. 심지어 안 자려 노력했는데 잤음... 내 옆에분도 끝나도록 주무심. 발레동작 잘하지만 비슷한 동작반복 목소리는 좋았지만 큰 감동을 주진 못해서 지루한가 싶음. 뮤직컬 보러가기 전 자막봤다 생각하려구요 
캣츠,1,진짜 제발 보지마세요ㅠㅠㅠ 
캣츠,6,솔직히 기대보다  별로였어요 ㅠㅠ 
캣츠,1,너무 지루하네요. 크리스마스에 보러갔다가 지루해서 자고 나왔습니다.ㅠㅠ 돈이 너무 깝네요. 
캣츠,1, 0점 없냐 이거? 1점도 아까움 
캣츠,5,"뮤지컬에서의 무언가를 기대하고 봤다면 실망할 영화다행히 저는 뮤지컬을 안보기도 했고하도 폭망, 똥망 소리를 듣고 봐서인지기대1도 없이 보고 보통은 했다 생각들더군요 "
캣츠,2,자기소개 하다 끝남 중간에 졸음 
캣츠,2,캣츠모텔 꿀잠보장합니다 
캣츠,1,자기소개 그리고 할머니고양이 설교내가 본것중 제일 재미없는 영화다ㅡ진짜 니가 뮤지컬이냐 
캣츠,1,
캣츠,1,아이 엠 그라운드 자기소개만 보다가 끝난것 같아요. 상영 중간에 그냥 뛰쳐나오고 싶었던 건 이 영화가 처음 이였습니다. 차라리 자고싶었는데 영화 보기 전에 낮잠을 자고 온 제 자신이 원망스러웠어요. 
캣츠,4,"정말 시간가는줄모르고봤네요., .. "
캣츠,1,최악 .  그자체 그이하도 그 이상도 
캣츠,5,뮤지컬을 안 봐서 그런건지 모르겠지만 볼 만했어요.등장인물 설명이 좀 길고 고양이가 바퀴벌레를 먹는 것이 조금 협오스럽고 마지막 부분에 고양이는 이렇게 대해야 해요. 라고 설명하는 부분이 좀 그렇긴 했지만요. 
캣츠,1,제 인생 최고 졸작입니다ㅎㅎ 그냥 재미없었으면 끝까지라도 봤을텐데 재미없음+역겨움 때문에 먹던 나쵸 버리고 중간에 나왔네요. 제값 주고 봤는데 돈이 너무 아깝습니다.. 
캣츠,1,캣츠 안봤는데 애초에 뮤지컬 영화는 관심없어서 안 보지만 이야 얼마나 영화가 쓰레기였길래  평점이...  와우ㅋㅋ 오히려 평점 읽는 게 왜 이렇게 재밌는거죠ㅋㅋㅋ 
캣츠,7,"하도 욕 먹길래 자극적인 걸 보고싶어서 보러갔는데 그냥 그랬음. 불쾌한 골짜기란 말을 많이 봤는데 내 기준 그냥 그랬고, 몇몇 캐릭터는 오히려 디자인 괜찮았다. 노래는 2곡 정도는 마음에 들었고, 스토리도 너무 평범했음.. 영화가 좋은쪽으로도 안 좋은쪽으로도 텅 빈 느낌이라 누구한테 봤다고 오버떨기도 모호함... 자극을 받고싶으면 그냥 공포영화를 볼 걸 싶었음. 인터넷에서 하도 난리쳐서 기대했는데 ㅡㅡ "
캣츠,1,관종 고양이들 주접떠는 영화 
캣츠,1,ㅇ이걸 봐야되나 말아야되나 
캣츠,1,기괴한 뮤지컬레미제라블 같은 뮤지컬 영화를 기대했다면 보지말고내가 뮤지컬을 엄청 좋아하고 스크린으로 뮤지컬을 보고싶으면 추천합니다. 
캣츠,2,"연출, 스토리 다 떠나서 누가 럼텀터거를 저렇게 만들어 놓았는가.... 뮤지컬 여러 번 본 사람도 이 영화보면 한숨만 나온다.... "
캣츠,1,"영화를 보기 전 날에 동생과 싸워서 기분을 풀어주기 위해 이 영화를 봤다. 둘 다 직접 이 똥을 찍어서 맛을 보고자 했고, 그 맛은 매우 만족스러울 정도로 경악스러웠다. 동생과의 우애를 다시 다질 수 있는 기회를 준 이 영화에게 감사의 마음을 표한다 "
캣츠,9,
캣츠,1,불쾌한 골짜기를 넘어선 괘씸한 골짜기 
캣츠,10,스토리가 좋았어요.  ost도 은근히 중독성 있어요 
캣츠,1,진짜 개노잼 미칠뻔했네요.올한해 영화를 수십편보면서 잔 영화는 처음입니다.나가시는 분들 조용히 나가주세요자는데 방해될뻔했습니다. 
캣츠,1,댓글알바에 속아버린 영화 첫번째 
캣츠,1,"엄복동은 피했는데, 캣츠를 못 피했네. 헐리웃이라고 방심했어.... "
캣츠,3,이런거 보면 뮤지컬이 원조이고 이를 영화화한 시카고가 얼마나 잘 만들었는지 알수 있다.. 
캣츠,10,스토리가 없다고 징징거리는 애들은 캣츠라는 뮤지컬은 보고하는 소리인가? 애초에 스토리없이 아이엠그라운드 자기소개 하다가 메모리 부르고 천상계 올라가는게 끝인데;; 
캣츠,1,평점 5점 가즈아아아아앙 
캣츠,1,이 정도면 엄복동보다 최악 
캣츠,8,"캣츠 뮤지컬 좋아해서 봤는데, 생각보단 괜찮았음. 다만 바퀴벌레가 충격이어서 그렇지... 누구임. 바퀴벌레에 사람얼굴 붙이자고 한거. 그거 주장한 사람이야말로 뒷돈받아 영화 망하게 하려고 한 자임. 잠깐 나왔는데도 잊혀지지 않음. 메모리고 뭐고 바퀴벌레만 자꾸 생각남. "
캣츠,9,
캣츠,3,그냥저냥.... 좀.... 그랬어요... 
