Title,Score,Comment
시동,8,진부한 스토리를배우들의 연기가 살렸다. 
시동,6,그냥 웃으면서 볼수있는영화 마동석 캐릭터가 너무 똑같아서 좀 아쉽지만 예쁜 해인이있으니 패쓰~  아이들과 봤는데 좀 폭력적이긴함 
시동,6,재미는 있었습니다. 스토리는 뭐... 
시동,2,진짜 재미 없음 양아치 영화임 
시동,8,솔직히 킬링타임으로는 딱이에요 
시동,10,마동석 박정민 캐미폭발두배우의 연기 진짜 너무 잘하시네요재밌게 보고나왔어요추천합니다 
시동,3,초반: (기억 안 남)중반: 나랑 잘 어울리는 일을 해라!결말: 어떻게든 가다보면 길이 나오겄지 뭐~(?)스토리 진짜 엉성.. 앞뒤 안 맞고 제일 불쾌했던 건 폭력이 재미 요소로 쓰인다는 거였음. 나쁜 놈 손 봐주는 거야 속 시원하다~하고 보겠지만 이건 뭐.. 그리고 주인공 자의식이 너무 강함; 아무리 주인공 시점으로 스토리를 풀어간다고 해도 그렇지 이건 좀.. 싶은 것들이 많았음 근래 본 영화 중 제일 별로 평점 의외로 높아서 놀람 
시동,8,우리가 사는 모습을 보았고요코믹가미해서 너무 재미있게 보았습니다 
시동,10,진짜 댓글안쓰는데 재미있습니다 
시동,10,배우들의 연기가 멋있는 영화였어요! 
시동,1,와~역대급 노잼!! 진짜 웃음많은 내친구도 단한번 웃지안고 무표정으로 본 영화 앗!! 스토리도 너무뻔하고 허무한마무리!!  영화본사람 인정?? 
시동,4,"1. 정해인 배우님 얼굴이 열일 한다.2. 정해인 배우님 외 다수 배우님들 전부 연기력이 뛰어나다.3. 전체적인 스토리가 너무 별로고 부족하다.4. 등장한 여성 비행 청소년에 관하여 왜 그 아이가 이렇게까지 되었는 지에 관한 뒷배경이 왜 무엇 때문에, 대체 왜. 단 한 씬에서라도 소개되지 않았다.그냥 그렇게 나와버리니 제멋대로인 사춘기 청소년이 가출한 것 처럼 보여 싫었다.그녀만의 배경을 깔아주고 설명해 주었더라면 좀 더 많은 이들의 공감을 사고 그 캐락터가 사랑을 받을 수 있지 않았을까 싶다.5. 결말이 매우 허접하다. 6. 욕이 절반이다. 그냥 대충 돌려하는 욕도 아니고 ㅆ1ㅂ1ㅏㄹ 이 나온다. 저 단어만 거짓말 안하고 600번은 나온 것 처럼 느껴진다. 정말 역겹다. 배우님들이 아닌 그 단어, 언어 자체가. 7. 극한직업을 따라하려다 실패한 허접 영화 정도. "
시동,10,재미있게 본거 같아요!!!연기를 다 잘하셔서 지루하지 않고 재미있게 봤습니다~ 
시동,10,재미도 있고 감동도 있고~ 사람냄새가 나는 영화였어요! 최고!!! 잘봤습니다^^ 
시동,2,스토리는 감동도 있고 무엇을 전하려는지 잘 이해되었지만 솔직히 욕이 너무 많이 나와서 보기가 되게 불편함 
시동,10,정말 시간 가는 줄 모르게 재미있게 봤어요..한참 웃어서 그런지 스트레스가 확 없어진듯~!! 지루한 장면이 하나도 없네요.. 
시동,10,스트레스 풀려요 웃기고 짠하고 유쾌하고 보고 나와서도 기분 좋아요 스토리며 완성도며 뭐 각자 생각의 개인차가 있지만 좀 덜 하면 어때요 보고 즐거웠던 걸로 좋은 영화였어요 
시동,1,전형적인 한국 코미디 영화 억지 감동 억지 웃음 별점 한개가 아깝다:; 
시동,1,도대체 무슨영화인지.. 저 좋은배우들 가지고 왜 이런영화를.. 
시동,10,너무 심오하지도 않고 딱 보기좋은 액션과 코미디 가족물 같네용 ^^ 혼자봤는데 재밌었어요~^^ 
시동,1,매번 대사가 욕이 난무하고 이야기흐름의 개연성이 부족하다. 억지 웃음 감동 포인트가 이미 예상된다. 진짜 양아치데려다놓고 각본짜면 해당 결과물이나올거같다. 빨강머리는 그냥 뭐하는케릭턴지도 모르겠고 한국영화의 클리셰가 다 보임 시간아깝다 핸드폰할때 백그라운드로 적적하니까 틀어놓을수준의 영화다 
시동,10,
시동,10,어울리는것도 자신이만드는것 
