Title,Score,Comment
21 브릿지: 테러 셧다운,8,"볼 영화가 없어서 봤는데 무난했어요. 스토리도 무난 전개도 무난 다 무난. 근데 품고 있는 내용이 좋았어요. 선과 악이 분명하지 않고, 사회의 구조적인 문제를 꼬집고 있는 점. 그리고 그럼에도 불구하고 범죄를 정당화하지는 않는 점. 채드윅 보스만만 보고 예매했는데, 연기도 좋고 섹시하기도 하고 나름 만족스럽긴 했어요. 근데 스토리가 기승전결이 완벽해서 오히려 너무 간결하고 심심해요. "
21 브릿지: 테러 셧다운,8,와칸다포에버!! 
21 브릿지: 테러 셧다운,10,채드윅 보스만 블랙팬서 때 첨 알고 멋있어서 21브릿지도 이 분 땜에 봤는데 블랙팬서보다 더 멋있게 나옴 
21 브릿지: 테러 셧다운,10,역시 마블 제작진 처음부터 끝까지 고퀄 액션 쾌감으로 긴장감을 놓을 수 없었다. 새해를 가장 짜릿하게 시작하는 법 = 21 브릿지: 테러 셧다운 보기 
21 브릿지: 테러 셧다운,2,평점너무높아서 낮추기위해씁니다 5-점정도.가적당 긴장감 1도없고 스토리가 너무뻔함. 액션스릴러 팬이면 무조건 후회함 영화관에서 보지마세요 킬링타임용이라고하기엔 스캐일도안큼 
21 브릿지: 테러 셧다운,8,다소 기대보다는 좀 실망입니다 
21 브릿지: 테러 셧다운,9,간만에 긴장감도는 액션을 봤네요재미있습니다 믿고 보셔도 됩니다 
21 브릿지: 테러 셧다운,2,너어무 뻔한 전개와 내용. 클리셰의 난발. 와칸다 찍다가 잠깐 쉬는 틈에 돈이나 벌어볼까하고 생각없이 찍은 거 같다는 생각. 5분만 봐도 내용을 짐작할 수 있겠구만... 
21 브릿지: 테러 셧다운,1,"알바 댓글에 속아서 봤는데 재미 더럽게 없음.안보는게 시간, 돈 낭비 않음.이게 나름 인지도 있는 감독과 배우 주연의 2020 개봉하는 헐리웃영화냐? ㅋㅋㅋ "
21 브릿지: 테러 셧다운,8,"보통의 긴장감, 보통의 액션... "
21 브릿지: 테러 셧다운,7,초반 전개는 약간 지루한면이 있으나 스토리 전개도 좋고 액션도 좋았음 마지막 반전이 좀 새로웠음 
21 브릿지: 테러 셧다운,10,내부에 적이 무섭다. 재미잇게 봤습니다.백두산은 영화가 아니다. 
21 브릿지: 테러 셧다운,8,볼만했음.뻔한 스토리지만 연출 잘했고 집중이 됬고 재미있었음 
21 브릿지: 테러 셧다운,8,"화려한 제작진과 배우, 볼거리는 풍부하지만 스토리는 진부함 "
21 브릿지: 테러 셧다운,8,루시안 누가 키웠냐? 다때려잡네 
21 브릿지: 테러 셧다운,8,재밌게 잘봤어요 괜찮았어요 
21 브릿지: 테러 셧다운,10,보는 내내 지루하지 않고 반전있는 영화.. 블랙펜서 주인공답게 연기도 멋있음 
21 브릿지: 테러 셧다운,8,깔끔하고 시원하게 잘 만들었다. 맨해튼을 봉쇄해서 몰입감은 괜찮은편. 예상되는 스토리에 예상되는 전개라는게 흠이긴하지만ㅠㅠ 8점은 약간 높고 7.5정도가 적당 
21 브릿지: 테러 셧다운,6,약간 액션2%부족한느낌 전반적으로 나쁘지않음 
21 브릿지: 테러 셧다운,10,
21 브릿지: 테러 셧다운,7,"좀 더 치밀한 악당이었으면 더 재미있었겠는데 약간은 아마추어 같은 악당.킬링타임용으로 보기에 적합한 영화,형사의 침착함을 볼수 있는영화현재 라인업 영화중 그나마 볼만한 영화 "
21 브릿지: 테러 셧다운,10,"심각한 마약 문제, 범인과 공조하는 경찰, 이를 눈 감아 주는 사법 시스템 등 모든 것을 비판했고, 채드윅 보스만의 연기와, 긴장감 있는 연출 또한 괜찮았다. "
21 브릿지: 테러 셧다운,1,이건 왜 롯데에서만 상영하냐? cgv 메가박스도 상영해라. 상영안해서 1점 줬다. 겨울왕국 따위나 주구장창 좀 하지말고!! 
21 브릿지: 테러 셧다운,9,정의를 이루는게 현실성 없지만 꼭 현실화 되어야 하는 이야기 
21 브릿지: 테러 셧다운,6,보다보면 예상되는 스토리 .. 
